unit,mb0,mb0,mb0,mb0,mb0,mb0,mb1,mb1,mb1,mb1,mb1,mb1,mb2,mb2,mb2,mb2,mb2,mb2,mb3,mb3,mb3,mb3,mb3,mb3,mb4,mb4,mb4,mb4,mb4,mb4
time,atbase,atac,atdc,dsoc,consumption,dist,atbase,atac,atdc,dsoc,consumption,dist,atbase,atac,atdc,dsoc,consumption,dist,atbase,atac,atdc,dsoc,consumption,dist,atbase,atac,atdc,dsoc,consumption,dist
2018-01-10 19:45:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-10 20:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-10 20:15:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-10 20:30:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-10 20:45:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-10 21:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-10 21:15:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-10 21:30:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-10 21:45:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-10 22:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-10 22:15:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-10 22:30:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-10 22:45:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-10 23:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-10 23:15:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-10 23:30:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-10 23:45:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 00:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 00:15:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 00:30:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 00:45:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 01:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 01:15:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 01:30:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 01:45:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 02:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 02:15:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 02:30:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 02:45:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 03:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 03:15:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 03:30:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 03:45:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 04:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 04:15:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 04:30:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 04:45:00+01:00,False,False,True,0.425,268.42105263157896,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.425,268.42105263157896,0.0
2018-01-11 05:00:00+01:00,False,False,True,0.0,268.42105263157896,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,268.42105263157896,0.0
2018-01-11 05:15:00+01:00,False,False,True,0.0,268.42105263157896,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,268.42105263157896,0.0
2018-01-11 05:30:00+01:00,False,False,True,0.0,268.42105263157896,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,268.42105263157896,0.0
2018-01-11 05:45:00+01:00,False,False,True,0.0,268.42105263157896,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,268.42105263157896,0.0
2018-01-11 06:00:00+01:00,False,False,True,0.0,268.42105263157896,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,268.42105263157896,0.0
2018-01-11 06:15:00+01:00,False,False,True,0.0,268.42105263157896,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,268.42105263157896,0.0
2018-01-11 06:30:00+01:00,False,False,True,0.0,268.42105263157896,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,268.42105263157896,0.0
2018-01-11 06:45:00+01:00,False,False,True,0.0,268.42105263157896,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,268.42105263157896,0.0
2018-01-11 07:00:00+01:00,False,False,True,0.0,268.42105263157896,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,268.42105263157896,0.0
2018-01-11 07:15:00+01:00,False,False,True,0.0,268.42105263157896,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,268.42105263157896,0.0
2018-01-11 07:30:00+01:00,False,False,True,0.0,268.42105263157896,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,268.42105263157896,0.0
2018-01-11 07:45:00+01:00,False,False,True,0.0,268.42105263157896,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,268.42105263157896,0.0
2018-01-11 08:00:00+01:00,False,False,True,0.0,268.42105263157896,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,268.42105263157896,0.0
2018-01-11 08:15:00+01:00,False,False,True,0.0,268.42105263157896,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,268.42105263157896,0.0
2018-01-11 08:30:00+01:00,False,False,True,0.0,268.42105263157896,0.0,False,False,True,0.0,8.901867243839531,0.0,True,False,False,0.0,0.0,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,268.42105263157896,0.0
2018-01-11 08:45:00+01:00,False,False,True,0.0,268.42105263157896,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.6010739647335126,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,268.42105263157896,0.0
2018-01-11 09:00:00+01:00,False,False,True,0.0,268.42105263157896,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,268.42105263157896,0.0
2018-01-11 09:15:00+01:00,False,False,True,0.0,268.42105263157896,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,268.42105263157896,0.0
2018-01-11 09:30:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 09:45:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 10:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 10:15:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 10:30:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 10:45:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 11:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 11:15:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 11:30:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 11:45:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 12:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 12:15:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 12:30:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 12:45:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 13:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 13:15:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 13:30:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 13:45:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 14:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 14:15:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 14:30:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 14:45:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 15:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 15:15:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 15:30:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 15:45:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 16:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 16:15:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 16:30:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 16:45:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 17:00:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 17:15:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 17:30:00+01:00,True,False,False,0.0,0.0,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,True,False,False,0.0,0.0,0.0
2018-01-11 17:45:00+01:00,False,False,True,0.425,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.425,164.51612903225808,0.0
2018-01-11 18:00:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 18:15:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 18:30:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 18:45:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 19:00:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 19:15:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 19:30:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 19:45:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 20:00:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 20:15:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 20:30:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 20:45:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 21:00:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 21:15:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 21:30:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 21:45:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 22:00:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 22:15:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 22:30:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 22:45:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 23:00:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 23:15:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 23:30:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-11 23:45:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
2018-01-12 00:00:00+01:00,False,False,True,0.0,164.51612903225808,0.0,False,False,True,0.0,8.901867243839531,0.0,False,False,True,0.0,50.794982935226415,0.0,False,False,True,0.0,9.12441274241531,0.0,False,False,True,0.0,164.51612903225808,0.0
